1,-237185.0,-254726.0,-87129.8,-241841.0,-255301.0,-94814.6,-234813.0,-253281.0,-94814.7
2,-230418.0,-251591.0,-87129.9,-234813.0,-253281.0,-94814.7,-228447.0,-249553.0,-94814.6
3,-234813.0,-253281.0,-94814.7,-230418.0,-251591.0,-87129.9,-237185.0,-254726.0,-87129.8
4,-228447.0,-249553.0,-94814.6,-224576.0,-246671.0,-87129.9,-230418.0,-251591.0,-87129.9
5,-220058.0,-240001.0,-87129.9,-223124.0,-243984.0,-94814.7,-219256.0,-236971.0,-94814.7
6,-223124.0,-243984.0,-94814.7,-220058.0,-240001.0,-87129.9,-224576.0,-246671.0,-87129.9
7,-219256.0,-236971.0,-94814.7,-217275.0,-232386.0,-87129.9,-220058.0,-240001.0,-87129.9
8,-224576.0,-246671.0,-87129.9,-228447.0,-249553.0,-94814.6,-223124.0,-243984.0,-94814.7
9,-216552.0,-224704.0,-87129.9,-217266.0,-229444.0,-94814.7,-217326.0,-222026.0,-94814.7
10,-217266.0,-229444.0,-94814.7,-216552.0,-224704.0,-87129.9,-217275.0,-232386.0,-87129.9
11,-217326.0,-222026.0,-94814.7,-217869.0,-217359.0,-87129.9,-216552.0,-224704.0,-87129.9
12,-217275.0,-232386.0,-87129.9,-219256.0,-236971.0,-94814.7,-217266.0,-229444.0,-94814.7
13,-221117.0,-210642.0,-87129.9,-219350.0,-215017.0,-94814.7,-223242.0,-208702.0,-94814.7
14,-219350.0,-215017.0,-94814.7,-221117.0,-210642.0,-87129.9,-217869.0,-217359.0,-87129.9
15,-223242.0,-208702.0,-94814.7,-226190.0,-204836.0,-87129.9,-221117.0,-210642.0,-87129.9
16,-217869.0,-217359.0,-87129.9,-217326.0,-222026.0,-94814.7,-219350.0,-215017.0,-94814.7
17,-232867.0,-200282.0,-87129.9,-228893.0,-203371.0,-94814.7,-235878.0,-199478.0,-94814.7
18,-228893.0,-203371.0,-94814.7,-232867.0,-200282.0,-87129.9,-226190.0,-204836.0,-87129.9
19,-235878.0,-199478.0,-94814.7,-240476.0,-197536.0,-87129.9,-232867.0,-200282.0,-87129.9
20,-226190.0,-204836.0,-87129.9,-223242.0,-208702.0,-94814.7,-228893.0,-203371.0,-94814.7
21,-248238.0,-197019.0,-87129.9,-243461.0,-197619.0,-94814.7,-250899.0,-197860.0,-94814.7
22,-243461.0,-197619.0,-94814.7,-248238.0,-197019.0,-87129.9,-240476.0,-197536.0,-87129.9
23,-240476.0,-197536.0,-87129.9,-235878.0,-199478.0,-94814.7,-243461.0,-197619.0,-94814.7
24,-241841.0,-255301.0,-94814.6,-237185.0,-254726.0,-87129.8,-244506.0,-256150.0,-87129.9
25,-241841.0,-255301.0,-94814.6,-246497.0,-255211.0,-102317.0,-239344.0,-254315.0,-102317.0
26,-234813.0,-253281.0,-94814.7,-239344.0,-254315.0,-102317.0,-232615.0,-251732.0,-102317.0
27,-239344.0,-254315.0,-102317.0,-234813.0,-253281.0,-94814.7,-241841.0,-255301.0,-94814.6
28,-232615.0,-251732.0,-102317.0,-228447.0,-249553.0,-94814.6,-234813.0,-253281.0,-94814.7
29,-223124.0,-243984.0,-94814.7,-226660.0,-247369.0,-102317.0,-221870.0,-241231.0,-102317.0
30,-226660.0,-247369.0,-102317.0,-223124.0,-243984.0,-94814.7,-228447.0,-249553.0,-94814.6
31,-221870.0,-241231.0,-102317.0,-219256.0,-236971.0,-94814.7,-223124.0,-243984.0,-94814.7
32,-228447.0,-249553.0,-94814.6,-232615.0,-251732.0,-102317.0,-226660.0,-247369.0,-102317.0
33,-217266.0,-229444.0,-94814.7,-218690.0,-234068.0,-102317.0,-217492.0,-226708.0,-102317.0
34,-218690.0,-234068.0,-102317.0,-217266.0,-229444.0,-94814.7,-219256.0,-236971.0,-94814.7
35,-217492.0,-226708.0,-102317.0,-217326.0,-222026.0,-94814.7,-217266.0,-229444.0,-94814.7
