1,-233042.0,-263337.0,78516.5,-237688.0,-264409.0,64983.4,-228532.0,-261012.0,64983.4
2,-224287.0,-258867.0,78516.3,-228532.0,-261012.0,64983.4,-220456.0,-255522.0,64983.3
3,-228532.0,-261012.0,64983.4,-224287.0,-258867.0,78516.3,-233042.0,-263337.0,78516.5
4,-220456.0,-255522.0,64983.3,-216844.0,-252316.0,78516.5,-224287.0,-258867.0,78516.3
5,-211250.0,-243602.0,78516.5,-213954.0,-247923.0,64983.5,-209536.0,-238344.0,64983.4
6,-213954.0,-247923.0,64983.5,-211250.0,-243602.0,78516.5,-216844.0,-252316.0,78516.5
7,-209536.0,-238344.0,64983.4,-207946.0,-233356.0,78516.6,-211250.0,-243602.0,78516.5
8,-216844.0,-252316.0,78516.5,-220456.0,-255522.0,64983.3,-213954.0,-247923.0,64983.5
9,-207253.0,-222914.0,78516.6,-207560.0,-227913.0,64983.5,-208259.0,-217834.0,64983.5
10,-207560.0,-227913.0,64983.5,-207253.0,-222914.0,78516.6,-207946.0,-233356.0,78516.6
11,-208259.0,-217834.0,64983.5,-209235.0,-213143.0,78516.5,-207253.0,-222914.0,78516.6
12,-207946.0,-233356.0,78516.6,-209536.0,-238344.0,64983.4,-207560.0,-227913.0,64983.5
13,-213704.0,-204415.0,78516.5,-211523.0,-208624.0,64983.4,-217149.0,-200636.0,64983.4
14,-211523.0,-208624.0,64983.4,-213704.0,-204415.0,78516.5,-209235.0,-213143.0,78516.5
15,-217149.0,-200636.0,64983.4,-220460.0,-197081.0,78516.4,-213704.0,-204415.0,78516.5
16,-209235.0,-213143.0,78516.5,-208259.0,-217834.0,64983.5,-211523.0,-208624.0,64983.4
17,-229284.0,-191497.0,78516.5,-224938.0,-194214.0,64983.4,-234534.0,-189751.0,64983.5
18,-224938.0,-194214.0,64983.4,-229284.0,-191497.0,78516.5,-220460.0,-197081.0,78516.4
19,-234534.0,-189751.0,64983.5,-239499.0,-188154.0,78516.4,-229284.0,-191497.0,78516.5
20,-220460.0,-197081.0,78516.4,-217149.0,-200636.0,64983.4,-224938.0,-194214.0,64983.4
21,-249981.0,-187647.0,78516.6,-244949.0,-187821.0,64983.4,-255088.0,-188804.0,64983.4
