1,-246296.0,-254227.0,-191138.0,-249782.0,-254039.0,-197776.0,-242818.0,-254039.0,-197776.0
2,-244615.0,-253991.0,-146923.0,-248619.0,-253963.0,-154525.0,-241711.0,-253675.0,-154525.0
3,-237807.0,-252736.0,-146923.0,-241711.0,-253675.0,-154525.0,-235029.0,-251672.0,-154525.0
4,-241711.0,-253675.0,-154525.0,-237807.0,-252736.0,-146923.0,-244615.0,-253991.0,-146923.0
5,-235029.0,-251672.0,-154525.0,-231417.0,-249663.0,-146923.0,-237807.0,-252736.0,-146923.0
6,-225813.0,-244710.0,-146923.0,-228895.0,-247743.0,-154525.0,-223776.0,-242163.0,-154525.0
7,-228895.0,-247743.0,-154525.0,-225813.0,-244710.0,-146923.0,-231417.0,-249663.0,-146923.0
8,-223776.0,-242163.0,-154525.0,-221551.0,-238507.0,-146923.0,-225813.0,-244710.0,-146923.0
9,-231417.0,-249663.0,-146923.0,-235029.0,-251672.0,-154525.0,-228895.0,-247743.0,-154525.0
10,-219125.0,-231768.0,-146923.0,-220267.0,-235691.0,-154525.0,-218666.0,-228863.0,-154525.0
11,-220267.0,-235691.0,-154525.0,-219125.0,-231768.0,-146923.0,-221551.0,-238507.0,-146923.0
12,-218666.0,-228863.0,-154525.0,-218611.0,-224859.0,-146923.0,-219125.0,-231768.0,-146923.0
13,-221551.0,-238507.0,-146923.0,-223776.0,-242163.0,-154525.0,-220267.0,-235691.0,-154525.0
14,-219979.0,-218069.0,-146923.0,-218961.0,-221971.0,-154525.0,-221127.0,-215300.0,-154525.0
15,-218961.0,-221971.0,-154525.0,-219979.0,-218069.0,-146923.0,-218611.0,-224859.0,-146923.0
16,-221127.0,-215300.0,-154525.0,-223198.0,-211677.0,-146923.0,-219979.0,-218069.0,-146923.0
17,-218611.0,-224859.0,-146923.0,-218666.0,-228863.0,-154525.0,-218961.0,-221971.0,-154525.0
18,-228149.0,-206039.0,-146923.0,-225129.0,-209140.0,-154525.0,-230679.0,-204004.0,-154525.0
19,-225129.0,-209140.0,-154525.0,-228149.0,-206039.0,-146923.0,-223198.0,-211677.0,-146923.0
20,-230679.0,-204004.0,-154525.0,-234355.0,-201811.0,-146923.0,-228149.0,-206039.0,-146923.0
21,-223198.0,-211677.0,-146923.0,-221127.0,-215300.0,-154525.0,-225129.0,-209140.0,-154525.0
22,-241214.0,-199552.0,-146923.0,-237230.0,-200603.0,-154525.0,-244119.0,-199164.0,-154525.0
23,-237230.0,-200603.0,-154525.0,-241214.0,-199552.0,-146923.0,-234355.0,-201811.0,-146923.0
24,-234355.0,-201811.0,-146923.0,-230679.0,-204004.0,-154525.0,-237230.0,-200603.0,-154525.0
25,-248619.0,-253963.0,-154525.0,-244615.0,-253991.0,-146923.0,-251526.0,-253578.0,-146923.0
26,-248619.0,-253963.0,-154525.0,-252484.0,-253408.0,-162119.0,-245583.0,-254065.0,-162119.0
27,-241711.0,-253675.0,-154525.0,-245583.0,-254065.0,-162119.0,-238727.0,-253050.0,-162119.0
28,-245583.0,-254065.0,-162119.0,-241711.0,-253675.0,-154525.0,-248619.0,-253963.0,-154525.0
29,-238727.0,-253050.0,-162119.0,-235029.0,-251672.0,-154525.0,-241711.0,-253675.0,-154525.0
30,-228895.0,-247743.0,-154525.0,-232225.0,-250202.0,-162119.0,-226443.0,-245444.0,-162119.0
31,-232225.0,-250202.0,-162119.0,-228895.0,-247743.0,-154525.0,-235029.0,-251672.0,-154525.0
32,-226443.0,-245444.0,-162119.0,-223776.0,-242163.0,-154525.0,-228895.0,-247743.0,-154525.0
33,-235029.0,-251672.0,-154525.0,-238727.0,-253050.0,-162119.0,-232225.0,-250202.0,-162119.0
34,-220267.0,-235691.0,-154525.0,-221959.0,-239388.0,-162119.0,-219294.0,-232731.0,-162119.0
35,-221959.0,-239388.0,-162119.0,-220267.0,-235691.0,-154525.0,-223776.0,-242163.0,-154525.0
36,-219294.0,-232731.0,-162119.0,-218666.0,-228863.0,-154525.0,-220267.0,-235691.0,-154525.0
37,-223776.0,-242163.0,-154525.0,-226443.0,-245444.0,-162119.0,-221959.0,-239388.0,-162119.0
38,-218961.0,-221971.0,-154525.0,-218536.0,-225837.0,-162119.0,-219664.0,-218995.0,-162119.0
39,-218536.0,-225837.0,-162119.0,-218961.0,-221971.0,-154525.0,-218666.0,-228863.0,-154525.0
40,-219664.0,-218995.0,-162119.0,-221127.0,-215300.0,-154525.0,-218961.0,-221971.0,-154525.0
41,-218666.0,-228863.0,-154525.0,-219294.0,-232731.0,-162119.0,-218536.0,-225837.0,-162119.0
42,-225129.0,-209140.0,-154525.0,-222659.0,-212485.0,-162119.0,-227414.0,-206669.0,-162119.0
43,-222659.0,-212485.0,-162119.0,-225129.0,-209140.0,-154525.0,-221127.0,-215300.0,-154525.0
44,-227414.0,-206669.0,-162119.0,-230679.0,-204004.0,-154525.0,-225129.0,-209140.0,-154525.0
45,-221127.0,-215300.0,-154525.0,-219664.0,-218995.0,-162119.0,-222659.0,-212485.0,-162119.0
46,-237230.0,-200603.0,-154525.0,-233474.0,-202220.0,-162119.0,-240257.0,-199717.0,-162119.0
47,-233474.0,-202220.0,-162119.0,-237230.0,-200603.0,-154525.0,-230679.0,-204004.0,-154525.0
48,-240257.0,-199717.0,-162119.0,-244119.0,-199164.0,-154525.0,-237230.0,-200603.0,-154525.0
49,-230679.0,-204004.0,-154525.0,-227414.0,-206669.0,-162119.0,-233474.0,-202220.0,-162119.0
50,-245583.0,-254065.0,-162119.0,-249368.0,-253958.0,-169640.0,-242437.0,-253857.0,-169640.0
51,-238727.0,-253050.0,-162119.0,-242437.0,-253857.0,-169640.0,-235688.0,-252031.0,-169640.0
52,-242437.0,-253857.0,-169640.0,-238727.0,-253050.0,-162119.0,-245583.0,-254065.0,-162119.0
53,-235688.0,-252031.0,-169640.0,-232225.0,-250202.0,-162119.0,-238727.0,-253050.0,-162119.0
54,-226443.0,-245444.0,-162119.0,-229434.0,-248260.0,-169640.0,-224152.0,-242808.0,-169640.0
55,-229434.0,-248260.0,-169640.0,-226443.0,-245444.0,-162119.0,-232225.0,-250202.0,-162119.0
56,-224152.0,-242808.0,-169640.0,-221959.0,-239388.0,-162119.0,-226443.0,-245444.0,-162119.0
57,-232225.0,-250202.0,-162119.0,-235688.0,-252031.0,-169640.0,-229434.0,-248260.0,-169640.0
58,-219294.0,-232731.0,-162119.0,-220461.0,-236417.0,-169640.0,-218671.0,-229618.0,-169640.0
59,-220461.0,-236417.0,-169640.0,-219294.0,-232731.0,-162119.0,-221959.0,-239388.0,-162119.0
60,-218671.0,-229618.0,-169640.0,-218536.0,-225837.0,-162119.0,-219294.0,-232731.0,-162119.0
61,-221959.0,-239388.0,-162119.0,-224152.0,-242808.0,-169640.0,-220461.0,-236417.0,-169640.0
62,-219664.0,-218995.0,-162119.0,-218779.0,-222704.0,-169640.0,-220769.0,-215959.0,-169640.0
63,-218779.0,-222704.0,-169640.0,-219664.0,-218995.0,-162119.0,-218536.0,-225837.0,-162119.0
64,-220769.0,-215959.0,-169640.0,-222659.0,-212485.0,-162119.0,-219664.0,-218995.0,-162119.0
65,-218536.0,-225837.0,-162119.0,-218671.0,-229618.0,-169640.0,-218779.0,-222704.0,-169640.0
66,-227414.0,-206669.0,-162119.0,-224612.0,-209678.0,-169640.0,-230033.0,-204381.0,-169640.0
67,-224612.0,-209678.0,-169640.0,-227414.0,-206669.0,-162119.0,-222659.0,-212485.0,-162119.0
68,-230033.0,-204381.0,-169640.0,-233474.0,-202220.0,-162119.0,-227414.0,-206669.0,-162119.0
69,-222659.0,-212485.0,-162119.0,-220769.0,-215959.0,-169640.0,-224612.0,-209678.0,-169640.0
70,-240257.0,-199717.0,-162119.0,-236506.0,-200795.0,-169640.0,-243370.0,-199166.0,-169640.0
71,-236506.0,-200795.0,-169640.0,-240257.0,-199717.0,-162119.0,-233474.0,-202220.0,-162119.0
72,-233474.0,-202220.0,-162119.0,-230033.0,-204381.0,-169640.0,-236506.0,-200795.0,-169640.0
73,-249368.0,-253958.0,-169640.0,-245583.0,-254065.0,-162119.0,-252484.0,-253408.0,-162119.0
74,-249368.0,-253958.0,-169640.0,-253022.0,-253365.0,-177028.0,-246115.0,-254157.0,-177028.0
75,-242437.0,-253857.0,-169640.0,-246115.0,-254157.0,-177028.0,-239219.0,-253272.0,-177028.0
76,-246115.0,-254157.0,-177028.0,-242437.0,-253857.0,-169640.0,-249368.0,-253958.0,-169640.0
77,-239219.0,-253272.0,-177028.0,-235688.0,-252031.0,-169640.0,-242437.0,-253857.0,-169640.0
78,-229434.0,-248260.0,-169640.0,-232643.0,-250542.0,-177028.0,-226753.0,-245883.0,-177028.0
79,-232643.0,-250542.0,-177028.0,-229434.0,-248260.0,-169640.0,-235688.0,-252031.0,-169640.0
80,-226753.0,-245883.0,-177028.0,-224152.0,-242808.0,-169640.0,-229434.0,-248260.0,-169640.0
81,-235688.0,-252031.0,-169640.0,-239219.0,-253272.0,-177028.0,-232643.0,-250542.0,-177028.0
82,-220461.0,-236417.0,-169640.0,-222139.0,-239896.0,-177028.0,-219337.0,-233272.0,-177028.0
83,-222139.0,-239896.0,-177028.0,-220461.0,-236417.0,-169640.0,-224152.0,-242808.0,-169640.0
84,-219337.0,-233272.0,-177028.0,-218671.0,-229618.0,-169640.0,-220461.0,-236417.0,-169640.0
