1,-239770.0,-256070.0,-79188.8,-244506.0,-256150.0,-87129.9,-237185.0,-254726.0,-87129.8
2,-232615.0,-253509.0,-79188.8,-237185.0,-254726.0,-87129.8,-230418.0,-251591.0,-87129.9
3,-237185.0,-254726.0,-87129.8,-232615.0,-253509.0,-79188.8,-239770.0,-256070.0,-79188.8
4,-230418.0,-251591.0,-87129.9,-226261.0,-249221.0,-79188.8,-232615.0,-253509.0,-79188.8
5,-221110.0,-243092.0,-79188.8,-224576.0,-246671.0,-87129.9,-220058.0,-240001.0,-87129.9
6,-224576.0,-246671.0,-87129.9,-221110.0,-243092.0,-79188.8,-226261.0,-249221.0,-79188.8
7,-220058.0,-240001.0,-87129.9,-217564.0,-235563.0,-79188.8,-221110.0,-243092.0,-79188.8
8,-226261.0,-249221.0,-79188.8,-230418.0,-251591.0,-87129.9,-224576.0,-246671.0,-87129.9
9,-216000.0,-227625.0,-79188.8,-217275.0,-232386.0,-87129.9,-216552.0,-224704.0,-87129.9
10,-217275.0,-232386.0,-87129.9,-216000.0,-227625.0,-79188.8,-217564.0,-235563.0,-79188.8
11,-216552.0,-224704.0,-87129.9,-216553.0,-219937.0,-79188.8,-216000.0,-227625.0,-79188.8
12,-217564.0,-235563.0,-79188.8,-220058.0,-240001.0,-87129.9,-217275.0,-232386.0,-87129.9
13,-219117.0,-212803.0,-79188.8,-217869.0,-217359.0,-87129.9,-221117.0,-210642.0,-87129.9
14,-217869.0,-217359.0,-87129.9,-219117.0,-212803.0,-79188.8,-216553.0,-219937.0,-79188.8
15,-221117.0,-210642.0,-87129.9,-223572.0,-206511.0,-79188.8,-219117.0,-212803.0,-79188.8
16,-216553.0,-219937.0,-79188.8,-216552.0,-224704.0,-87129.9,-217869.0,-217359.0,-87129.9
17,-229786.0,-201357.0,-79188.8,-226190.0,-204836.0,-87129.9,-232867.0,-200282.0,-87129.9
18,-226190.0,-204836.0,-87129.9,-229786.0,-201357.0,-79188.8,-223572.0,-206511.0,-79188.8
19,-232867.0,-200282.0,-87129.9,-237288.0,-197784.0,-79188.8,-229786.0,-201357.0,-79188.8
20,-223572.0,-206511.0,-79188.8,-221117.0,-210642.0,-87129.9,-226190.0,-204836.0,-87129.9
21,-245275.0,-196359.0,-79188.8,-240476.0,-197536.0,-87129.9,-248238.0,-197019.0,-87129.9
22,-240476.0,-197536.0,-87129.9,-245275.0,-196359.0,-79188.8,-237288.0,-197784.0,-79188.8
23,-248238.0,-197019.0,-87129.9,-252973.0,-197102.0,-79188.8,-245275.0,-196359.0,-79188.8
24,-237288.0,-197784.0,-79188.8,-232867.0,-200282.0,-87129.9,-240476.0,-197536.0,-87129.9
25,-235081.0,-255321.0,-70908.8,-239770.0,-256070.0,-79188.8,-232615.0,-253509.0,-79188.8
26,-230246.0,-258058.0,-11274.3,-234855.0,-259246.0,-22525.6,-227063.0,-255358.0,-22525.6
27,-222857.0,-253086.0,-11274.2,-227063.0,-255358.0,-22525.6,-220417.0,-249615.0,-22525.6
28,-227063.0,-255358.0,-22525.6,-222857.0,-253086.0,-11274.2,-230246.0,-258058.0,-11274.3
29,-220417.0,-249615.0,-22525.6,-216894.0,-246184.0,-11274.2,-222857.0,-253086.0,-11274.2
30,-212823.0,-237468.0,-11274.2,-215391.0,-241941.0,-22525.6,-212381.0,-232893.0,-22525.6
31,-215391.0,-241941.0,-22525.6,-212823.0,-237468.0,-11274.2,-216894.0,-246184.0,-11274.2
32,-212381.0,-232893.0,-22525.6,-210975.0,-227963.0,-11274.2,-212823.0,-237468.0,-11274.2
33,-216894.0,-246184.0,-11274.2,-220417.0,-249615.0,-22525.6,-215391.0,-241941.0,-22525.6
34,-211569.0,-218768.0,-11274.2,-211682.0,-223648.0,-22525.6,-213358.0,-214976.0,-22525.6
35,-211682.0,-223648.0,-22525.6,-211569.0,-218768.0,-11274.2,-210975.0,-227963.0,-11274.2
36,-213358.0,-214976.0,-22525.6,-214505.0,-210354.0,-11274.2,-211569.0,-218768.0,-11274.2
37,-210975.0,-227963.0,-11274.2,-212381.0,-232893.0,-22525.6,-211682.0,-223648.0,-22525.6
38,-219601.0,-203045.0,-11274.2,-217246.0,-207209.0,-22525.6,-223170.0,-200657.0,-22525.6
39,-217246.0,-207209.0,-22525.6,-219601.0,-203045.0,-11274.2,-214505.0,-210354.0,-11274.2
40,-223170.0,-200657.0,-22525.6,-226677.0,-197154.0,-11274.2,-219601.0,-203045.0,-11274.2
41,-214505.0,-210354.0,-11274.2,-213358.0,-214976.0,-22525.6,-217246.0,-207209.0,-22525.6
42,-235409.0,-193041.0,-11274.2,-230941.0,-195639.0,-22525.6,-239963.0,-192595.0,-22525.6
43,-230941.0,-195639.0,-22525.6,-235409.0,-193041.0,-11274.2,-226677.0,-197154.0,-11274.2
44,-239963.0,-192595.0,-22525.6,-244899.0,-191236.0,-11274.2,-235409.0,-193041.0,-11274.2
45,-226677.0,-197154.0,-11274.2,-223170.0,-200657.0,-22525.6,-230941.0,-195639.0,-22525.6
46,-254150.0,-192088.0,-11274.2,-249244.0,-192060.0,-22525.6,-257901.0,-193953.0,-22525.5
47,-249244.0,-192060.0,-22525.6,-254150.0,-192088.0,-11274.2,-244899.0,-191236.0,-11274.2
48,-244899.0,-191236.0,-11274.2,-239963.0,-192595.0,-22525.6,-249244.0,-192060.0,-22525.6
49,-234855.0,-259246.0,-22525.6,-230246.0,-258058.0,-11274.3,-238611.0,-261115.0,-11274.3
50,-234855.0,-259246.0,-22525.6,-239600.0,-259790.0,-33250.5,-231534.0,-257023.0,-33250.5
51,-227063.0,-255358.0,-22525.6,-231534.0,-257023.0,-33250.5,-224364.0,-252405.0,-33250.5
52,-231534.0,-257023.0,-33250.5,-227063.0,-255358.0,-22525.6,-234855.0,-259246.0,-22525.6
53,-224364.0,-252405.0,-33250.5,-220417.0,-249615.0,-22525.6,-227063.0,-255358.0,-22525.6
54,-215391.0,-241941.0,-22525.6,-218523.0,-245911.0,-33250.5,-214458.0,-237644.0,-33250.4
55,-218523.0,-245911.0,-33250.5,-215391.0,-241941.0,-22525.6,-220417.0,-249615.0,-22525.6
56,-214458.0,-237644.0,-33250.4,-212381.0,-232893.0,-22525.6,-215391.0,-241941.0,-22525.6
57,-220417.0,-249615.0,-22525.6,-224364.0,-252405.0,-33250.5,-218523.0,-245911.0,-33250.5
58,-211682.0,-223648.0,-22525.6,-212508.0,-228580.0,-33250.5,-212900.0,-219766.0,-33250.5
59,-212508.0,-228580.0,-33250.5,-211682.0,-223648.0,-22525.6,-212381.0,-232893.0,-22525.6
60,-212900.0,-219766.0,-33250.5,-213358.0,-214976.0,-22525.6,-211682.0,-223648.0,-22525.6
61,-212381.0,-232893.0,-22525.6,-214458.0,-237644.0,-33250.4,-212508.0,-228580.0,-33250.5
62,-217246.0,-207209.0,-22525.6,-215550.0,-211654.0,-33250.5,-220289.0,-204559.0,-33250.5
63,-215550.0,-211654.0,-33250.5,-217246.0,-207209.0,-22525.6,-213358.0,-214976.0,-22525.6
64,-220289.0,-204559.0,-33250.5,-223170.0,-200657.0,-22525.6,-217246.0,-207209.0,-22525.6
65,-213358.0,-214976.0,-22525.6,-212900.0,-219766.0,-33250.5,-215550.0,-211654.0,-33250.5
66,-230941.0,-195639.0,-22525.6,-226950.0,-198783.0,-33250.5,-235231.0,-194679.0,-33250.5
67,-226950.0,-198783.0,-33250.5,-230941.0,-195639.0,-22525.6,-223170.0,-200657.0,-22525.6
68,-235231.0,-194679.0,-33250.5,-239963.0,-192595.0,-22525.6,-230941.0,-195639.0,-22525.6
69,-223170.0,-200657.0,-22525.6,-220289.0,-204559.0,-33250.5,-226950.0,-198783.0,-33250.5
70,-249244.0,-192060.0,-22525.6,-244282.0,-192768.0,-33250.5,-253155.0,-193407.0,-33250.5
71,-244282.0,-192768.0,-33250.5,-249244.0,-192060.0,-22525.6,-239963.0,-192595.0,-22525.6
72,-253155.0,-193407.0,-33250.5,-257901.0,-193953.0,-22525.5,-249244.0,-192060.0,-22525.6
73,-239963.0,-192595.0,-22525.6,-235231.0,-194679.0,-33250.5,-244282.0,-192768.0,-33250.5
74,-231534.0,-257023.0,-33250.5,-236184.0,-258080.0,-43433.9,-228641.0,-254560.0,-43433.8
75,-224364.0,-252405.0,-33250.5,-228641.0,-254560.0,-43433.8,-222146.0,-249239.0,-43433.8
76,-228641.0,-254560.0,-43433.8,-224364.0,-252405.0,-33250.5,-231534.0,-257023.0,-33250.5
77,-222146.0,-249239.0,-43433.8,-218523.0,-245911.0,-33250.5,-224364.0,-252405.0,-33250.5
78,-214458.0,-237644.0,-33250.4,-217151.0,-242033.0,-43433.9,-214048.0,-233462.0,-43433.9
79,-217151.0,-242033.0,-43433.9,-214458.0,-237644.0,-33250.4,-218523.0,-245911.0,-33250.5
80,-214048.0,-233462.0,-43433.9,-212508.0,-228580.0,-33250.5,-214458.0,-237644.0,-33250.4
81,-218523.0,-245911.0,-33250.5,-222146.0,-249239.0,-43433.8,-217151.0,-242033.0,-43433.9
82,-212900.0,-219766.0,-33250.5,-213148.0,-224646.0,-43434.0,-214532.0,-216318.0,-43433.9
83,-213148.0,-224646.0,-43434.0,-212900.0,-219766.0,-33250.5,-212508.0,-228580.0,-33250.5
84,-214532.0,-216318.0,-43433.9,-215550.0,-211654.0,-33250.5,-212900.0,-219766.0,-33250.5
85,-212508.0,-228580.0,-33250.5,-214048.0,-233462.0,-43433.9,-213148.0,-224646.0,-43434.0
86,-220289.0,-204559.0,-33250.5,-218052.0,-208798.0,-43433.9,-223549.0,-202389.0,-43433.9
87,-218052.0,-208798.0,-43433.9,-220289.0,-204559.0,-33250.5,-215550.0,-211654.0,-33250.5
88,-223549.0,-202389.0,-43433.9,-226950.0,-198783.0,-33250.5,-220289.0,-204559.0,-33250.5
89,-215550.0,-211654.0,-33250.5,-214532.0,-216318.0,-43433.9,-218052.0,-208798.0,-43433.9
90,-235231.0,-194679.0,-33250.5,-230848.0,-197399.0,-43433.9,-239393.0,-194264.0,-43433.9
91,-230848.0,-197399.0,-43433.9,-235231.0,-194679.0,-33250.5,-226950.0,-198783.0,-33250.5
92,-239393.0,-194264.0,-43433.9,-244282.0,-192768.0,-33250.5,-235231.0,-194679.0,-33250.5
93,-226950.0,-198783.0,-33250.5,-223549.0,-202389.0,-43433.9,-230848.0,-197399.0,-43433.9
94,-253155.0,-193407.0,-33250.5,-248247.0,-193520.0,-43433.9,-256567.0,-195112.0,-43434.0
95,-248247.0,-193520.0,-43433.9,-253155.0,-193407.0,-33250.5,-244282.0,-192768.0,-33250.5
96,-244282.0,-192768.0,-33250.5,-239393.0,-194264.0,-43433.9,-248247.0,-193520.0,-43433.9
97,-236184.0,-258080.0,-43433.9,-231534.0,-257023.0,-33250.5,-239600.0,-259790.0,-33250.5
98,-236184.0,-258080.0,-43433.9,-240950.0,-258482.0,-53084.2,-233165.0,-256095.0,-53084.2
99,-228641.0,-254560.0,-43433.8,-233165.0,-256095.0,-53084.2,-226178.0,-251912.0,-53084.2
100,-233165.0,-256095.0,-53084.2,-228641.0,-254560.0,-43433.8,-236184.0,-258080.0,-43433.9
101,-226178.0,-251912.0,-53084.2,-222146.0,-249239.0,-43433.8,-228641.0,-254560.0,-43433.8
102,-217151.0,-242033.0,-43433.9,-220400.0,-245899.0,-53084.2,-216262.0,-238137.0,-53084.2
103,-220400.0,-245899.0,-53084.2,-217151.0,-242033.0,-43433.9,-222146.0,-249239.0,-43433.8
104,-216262.0,-238137.0,-53084.2,-214048.0,-233462.0,-43433.9,-217151.0,-242033.0,-43433.9
105,-222146.0,-249239.0,-43433.8,-226178.0,-251912.0,-53084.2,-220400.0,-245899.0,-53084.2
106,-213148.0,-224646.0,-43434.0,-214115.0,-229548.0,-53084.2,-214213.0,-221125.0,-53084.2
107,-214115.0,-229548.0,-53084.2,-213148.0,-224646.0,-43434.0,-214048.0,-233462.0,-43433.9
108,-214213.0,-221125.0,-53084.2,-214532.0,-216318.0,-43433.9,-213148.0,-224646.0,-43434.0
109,-214048.0,-233462.0,-43433.9,-216262.0,-238137.0,-53084.2,-214115.0,-229548.0,-53084.2
110,-218052.0,-208798.0,-43433.9,-216487.0,-213300.0,-53084.2,-220787.0,-206381.0,-53084.2
111,-216487.0,-213300.0,-53084.2,-218052.0,-208798.0,-43433.9,-214532.0,-216318.0,-43433.9
112,-220787.0,-206381.0,-53084.2,-223549.0,-202389.0,-43433.9,-218052.0,-208798.0,-43433.9
113,-214532.0,-216318.0,-43433.9,-214213.0,-221125.0,-53084.2,-216487.0,-213300.0,-53084.2
114,-230848.0,-197399.0,-43433.9,-226963.0,-200660.0,-53084.2,-234736.0,-196483.0,-53084.3
115,-226963.0,-200660.0,-53084.2,-230848.0,-197399.0,-43433.9,-223549.0,-202389.0,-43433.9
116,-234736.0,-196483.0,-53084.3,-239393.0,-194264.0,-43433.9,-230848.0,-197399.0,-43433.9
117,-223549.0,-202389.0,-43433.9,-220787.0,-206381.0,-53084.2,-226963.0,-200660.0,-53084.2
118,-248247.0,-193520.0,-43433.9,-243313.0,-194376.0,-53084.3,-251801.0,-194707.0,-53084.2
119,-243313.0,-194376.0,-53084.3,-248247.0,-193520.0,-43433.9,-239393.0,-194264.0,-43433.9
